Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745016989.25,0,0,37.0,3.5,7.0,7.5,19.45822265625,55.42763358493693,1001.1859091380145,100.92946874619298,173576.5
1745016991.27,0,0,30.0,3.0,7.0,8.0,19.4196484375,55.454562580068455,1001.1807211550164,100.97308326224329,175030.5
1745016993.22,0,0,30.0,3.0,7.0,8.0,19.40353515625,55.44602773587913,1001.1781343238115,100.99483041007639,174479.5
1745016995.29,0,0,32.0,4.0,6.0,7.0,19.39474609375,55.44806922603597,1001.1797992320126,100.98083374082938,175853.0
1745016997.26,0,0,34.0,4.0,6.0,7.0,19.390546875,55.44110916923334,1001.1894309903022,100.89986117535048,175853.0
1745016999.27,0,0,32.0,4.0,6.0,7.0,19.390546875,55.44110916923334,1001.1894309903022,100.89986117535048,175853.0
1745017001.24,0,0,35.0,4.0,6.0,7.0,19.32521484375,55.406867816235106,1001.1910767983318,100.88602521805936,177061.5
1745017003.25,0,0,35.0,4.0,6.0,7.0,19.239765624999997,55.363586573447996,1001.1933066546785,100.86727930343994,177156.5
1745017005.24,0,0,45.0,4.0,6.0,7.0,19.2091015625,55.385152889192625,1001.1967411536214,100.83840629623917,176688.5
1745017007.27,0,0,34.5,4.0,6.0,8.0,19.217792968749997,55.41510950417978,1001.1923769619693,100.87509503256089,176505.0
1745017009.25,0,0,34.5,4.0,6.0,8.0,19.22541015625,55.43852567062198,1001.1929140401503,100.87057997795628,176973.5
1745017011.27,0,0,32.0,4.0,6.5,8.0,19.22287109375,55.45099870498213,1001.1918893218694,100.87919452501976,176506.5
1745017013.26,0,0,32.0,4.0,6.5,8.0,19.24162109375,55.47588925886188,1001.1897619153209,100.89707916093948,177249.5
1745017015.27,0,0,33.0,4.0,7.0,8.0,19.2633984375,55.475560883732854,1001.189505043006,100.89923864753946,177437.0
1745017017.24,0,0,32.5,4.0,7.0,8.0,19.258515625,55.468511151929484,1001.1970996142176,100.8353928011694,178286.5
1745017019.3,0,0,32.0,4.0,7.0,9.0,19.2676953125,55.466520276409895,1001.1935809215602,100.86497360686906,178191.0
1745017021.22,0,0,32.0,4.0,7.0,9.0,19.2844921875,55.46553484761592,1001.193980431912,100.86161501572118,178953.0
1745017023.28,0,0,33.5,4.5,7.0,8.5,19.30373046875,55.45526442014742,1001.1910036980782,100.88663978485934,177813.5
